xPos,yPos
-236.75873850761187,24.354846621518288
-237.70154754919392,23.412037579936225
-238.64435659077597,22.469228538354162
-239.58716563235802,21.5264194967721
-240.52997467394007,20.583610455190037
-241.47278371552213,19.640801413607974
-242.41559275710418,18.69799237202591
-243.35840179868623,17.75518333044385
-244.30121084026828,16.812374288861786
-245.24401988185033,15.869565247279724
-246.1868289234324,14.92675620569766
-247.12963796501444,13.983947164115598
-248.0724470065965,13.041138122533535
-249.01525604817854,12.098329080951473
-249.9580650897606,11.15552003936941
-250.90087413134265,10.212710997787347
-251.8436831729247,9.269901956205285
-252.78649221450675,8.327092914623222
-253.7293012560888,7.384283873041158
-254.67211029767086,6.441474831459095
-255.6149193392529,5.498665789877031
-256.557728380835,4.555856748294968
-257.50053742241704,3.613047706712904
-258.4433464639991,2.6702386651308405
-259.38615550558114,1.7274296235487772
-260.3289645471632,0.7846205819667138
-261.27177358874525,-0.15818845961534955
-262.2145826303273,-1.100997501197413
-263.15739167190935,-2.0438065427794765
-264.1002007134914,-2.98661558436154
-265.04300975507346,-3.9294246259436036
-265.9858187966555,-4.872233667525667
-266.92862783823756,-5.815042709107731
-267.8714368798196,-6.757851750689794
-268.81424592140166,-7.700660792271858
-269.7570549629837,-8.64346983385392
-270.69986400456577,-9.586278875435983
-271.6426730461478,-10.529087917018046
-272.5854820877299,-11.471896958600109
-273.5282911293119,-12.414706000182171
-274.471100170894,-13.357515041764234
-275.413909212476,-14.300324083346297
-276.3567182540581,-15.24313312492836
-277.29952729564013,-16.185942166510422
-278.2423363372222,-17.128751208092485
-279.18514537880424,-18.071560249674548
-280.1279544203863,-19.01436929125661
-281.07076346196834,-19.957178332838673
-282.0135725035504,-20.899987374420736
-282.95638154513244,-21.8427964160028
-283.8991905867145,-22.78560545758486
-284.84199962829655,-23.728414499166924
-285.7848086698786,-24.671223540748986
-286.72761771146065,-25.61403258233105
-287.6704267530427,-26.55684162391311
-288.61323579462476,-27.499650665495174
-289.5560448362068,-28.442459707077237
-290.49885387778886,-29.3852687486593
-291.4416629193709,-30.328077790241363
-292.38447196095296,-31.270886831823425
-293.327281002535,-32.21369587340549
-294.27009004411707,-33.15650491498756
-295.2128990856991,-34.099313956569624
-296.1557081272812,-35.04212299815169
-297.0985171688632,-35.984932039733756
-298.0413262104453,-36.92774108131582
-298.98413525202733,-37.87055012289789
-299.9269442936094,-38.813359164479955
-300.86975333519143,-39.75616820606202
-301.8125623767735,-40.69897724764409
-302.75537141835554,-41.641786289226154
-303.6981804599376,-42.58459533080822
-304.64098950151964,-43.527404372390286
-305.5837985431017,-44.47021341397235
-306.52660758468375,-45.41302245555442
-307.4694166262658,-46.355831497136485
-308.41222566784785,-47.29864053871855
-309.3550347094299,-48.24144958030062
-310.29784375101195,-49.184258621882684
-311.240652792594,-50.12706766346475
-312.18346183417606,-51.069876705046816
-313.1262708757581,-52.01268574662888
-314.06907991734016,-52.95549478821095
-315.0118889589222,-53.898303829793015
-315.95469800050427,-54.84111287137508
-316.8975070420863,-55.78392191295715
-317.84031608366837,-56.726730954539214
-318.7831251252504,-57.66953999612128
-319.7259341668325,-58.612349037703346
-320.6687432084145,-59.55515807928541
-321.6115522499966,-60.49796712086748
-322.55436129157863,-61.440776162449545
-323.4971703331607,-62.38358520403161
-324.43997937474273,-63.32639424561368
-325.3827884163248,-64.26920328719574
-326.32559745790684,-65.2120123287778
-327.2684064994889,-66.15482137035987
-328.21121554107094,-67.09763041194194
-329.154024582653,-68.040439453524
-330.09683362423505,-68.98324849510607
-331.0396426658171,-69.92605753668813
-331.98245170739915,-70.8688665782702
-332.9252607489812,-71.81167561985227
-333.86806979056325,-72.75448466143433
-334.8108788321453,-73.6972937030164
-335.75368787372736,-74.64010274459847
-336.6964969153094,-75.58291178618053
-337.63930595689146,-76.5257208277626
-338.5821149984735,-77.46852986934466
-339.52492404005557,-78.41133891092673
-340.4677330816376,-79.3541479525088
-341.41054212321967,-80.29695699409086
-342.3533511648017,-81.23976603567293
-343.2961602063838,-82.182575077255
-344.2389692479658,-83.12538411883706
-345.1817782895479,-84.06819316041913
-346.12458733112993,-85.0110022020012
-347.067396372712,-85.95381124358326
-348.01020541429403,-86.89662028516533
-348.9530144558761,-87.83942932674739
-349.89582349745814,-88.78223836832946
-350.8386325390402,-89.72504740991153
-351.78144158062224,-90.66785645149359
-352.7242506222043,-91.61066549307566
-353.66705966378635,-92.55347453465772
-354.6098687053684,-93.49628357623979
-355.55267774695045,-94.43909261782186
-356.4954867885325,-95.38190165940392
-357.43829583011455,-96.32471070098599
-358.3811048716966,-97.26751974256806
-359.32391391327866,-98.21032878415012
-360.2667229548607,-99.15313782573219
-361.20953199644276,-100.09594686731425
-362.1523410380248,-101.03875590889632
-363.09515007960687,-101.98156495047839
-364.0379591211889,-102.92437399206045
-364.98076816277097,-103.86718303364252
-365.923577204353,-104.80999207522459
-366.8663862459351,-105.75280111680665
-367.8091952875171,-106.69561015838872
-368.7520043290992,-107.63841919997078
-369.69481337068123,-108.58122824155285
-370.6376224122633,-109.52403728313492
-371.58043145384534,-110.46684632471698
-372.5232404954274,-111.40965536629905
-373.46604953700944,-112.35246440788111
-374.4088585785915,-113.29527344946318
-375.35166762017354,-114.23808249104525
-375.9409232711623,-114.82733814203404
-376.5301789221511,-115.41659379302283
-377.11943457313987,-116.00584944401162
-377.70869022412865,-116.5951050950004
-378.2979458751174,-117.1843607459892
-378.8872015261062,-117.77361639697799
-379.47645717709497,-118.36287204796677
-380.06571282808375,-118.95212769895556
-380.6549684790725,-119.54138334994435
-381.2442241300613,-120.13063900093314
-381.8334797810501,-120.71989465192193
-382.42273543203885,-121.30915030291072
-383.0119910830276,-121.89840595389951
-383.6012467340164,-122.4876616048883
-384.1905023850052,-123.07691725587709
-384.77975803599395,-123.66617290686588
-385.3690136869827,-124.25542855785467
-385.9582693379715,-124.84468420884346
-386.5475249889603,-125.43393985983225
-387.13678063994905,-126.02319551082104
-387.7260362909378,-126.61245116180983
-388.3152919419266,-127.20170681279862
-388.9045475929154,-127.79096246378741
-389.49380324390415,-128.3802181147762
-390.08305889489293,-128.96947376576497
-390.6723145458817,-129.55872941675375
-391.2615701968705,-130.14798506774252
-391.85082584785926,-130.7372407187313
-392.44008149884803,-131.32649636972008
-393.0293371498368,-131.91575202070885
-393.6185928008256,-132.50500767169763
-394.20784845181436,-133.0942633226864
-394.79710410280313,-133.68351897367518
-395.3863597537919,-134.27277462466395
-395.9756154047807,-134.86203027565273
-396.56487105576946,-135.4512859266415
-397.15412670675823,-136.04054157763028
-397.743382357747,-136.62979722861905
-398.3326380087358,-137.21905287960783
-398.92189365972456,-137.8083085305966
-399.51114931071334,-138.39756418158538
-400.1004049617021,-138.98681983257416
-400.6896606126909,-139.57607548356293
-401.27891626367966,-140.1653311345517
-401.86817191466844,-140.75458678554048
-402.4574275656572,-141.34384243652926
-403.046683216646,-141.93309808751803
-403.63593886763476,-142.5223537385068
-404.22519451862354,-143.11160938949558
-404.8144501696123,-143.70086504048436
-405.4037058206011,-144.29012069147313
-405.99296147158987,-144.8793763424619
-406.58221712257864,-145.46863199345069
-407.1714727735674,-146.05788764443946
-407.7607284245562,-146.64714329542824
-408.34998407554497,-147.236398946417
-408.93923972653374,-147.8256545974058
-409.5284953775225,-148.41491024839456
-408.93923972653374,-149.00416589938334
-408.2175518900467,-148.58749923271668
-407.49586405355967,-148.17083256605002
-406.77417621707264,-147.75416589938337
-406.0524883805856,-147.3374992327167
-405.33080054409857,-146.92083256605005
-404.60911270761153,-146.5041658993834
-403.8874248711245,-146.08749923271674
-403.16573703463746,-145.67083256605008
-402.4440491981504,-145.25416589938342
-401.7223613616634,-144.83749923271677
-401.00067352517635,-144.4208325660501
-400.2789856886893,-144.00416589938345
-399.5572978522023,-143.5874992327168
-398.83561001571525,-143.17083256605014
-398.1139221792282,-142.75416589938348
-397.3922343427412,-142.33749923271682
-396.67054650625414,-141.92083256605017
-395.9488586697671,-141.5041658993835
-395.22717083328007,-141.08749923271685
-394.50548299679303,-140.6708325660502
-393.783795160306,-140.25416589938354
-393.06210732381896,-139.83749923271688
-392.3404194873319,-139.42083256605022
-391.6187316508449,-139.00416589938357
-390.89704381435786,-138.5874992327169
-390.1753559778708,-138.17083256605025
-389.4536681413838,-137.7541658993836
-388.73198030489675,-137.33749923271694
-388.0102924684097,-136.92083256605028
-387.2886046319227,-136.50416589938362
-386.56691679543565,-136.08749923271697
-385.8452289589486,-135.6708325660503
-385.1235411224616,-135.25416589938365
-384.40185328597454,-134.837499232717
-383.6801654494875,-134.42083256605034
-382.95847761300047,-134.00416589938368
-382.23678977651343,-133.58749923271702
-381.5151019400264,-133.17083256605036
-380.79341410353936,-132.7541658993837
-380.0717262670523,-132.33749923271705
-379.3500384305653,-131.9208325660504
-378.62835059407826,-131.50416589938374
-377.9066627575912,-131.08749923271708
-377.1849749211042,-130.67083256605042
-376.46328708461715,-130.25416589938376
-375.7415992481301,-129.8374992327171
-375.0199114116431,-129.42083256605045
-374.29822357515604,-129.0041658993838
-373.576535738669,-128.58749923271714
-372.854847902182,-128.17083256605048
-372.13316006569494,-127.7541658993838
-371.4114722292079,-127.33749923271714
-370.68978439272087,-126.92083256605046
-369.96809655623383,-126.50416589938379
-369.2464087197468,-126.08749923271712
-368.52472088325976,-125.67083256605045
-367.8030330467727,-125.25416589938378
-367.0813452102857,-124.83749923271711
-366.35965737379865,-124.42083256605044
-365.6379695373116,-124.00416589938376
-364.9162817008246,-123.5874992327171
-364.19459386433755,-123.17083256605042
-363.4729060278505,-122.75416589938375
-362.7512181913635,-122.33749923271708
-362.02953035487644,-121.92083256605041
-361.3078425183894,-121.50416589938374
-360.58615468190237,-121.08749923271706
-359.86446684541534,-120.6708325660504
-359.1427790089283,-120.25416589938372
-358.42109117244127,-119.83749923271705
-357.69940333595423,-119.42083256605038
-356.9777154994672,-119.00416589938371
-356.25602766298016,-118.58749923271704
-355.5343398264931,-118.17083256605036
-354.8126519900061,-117.7541658993837
-354.09096415351905,-117.33749923271702
-353.369276317032,-116.92083256605035
-352.647588480545,-116.50416589938368
-351.92590064405795,-116.08749923271701
-351.2042128075709,-115.67083256605034
-350.4825249710839,-115.25416589938366
-349.76083713459684,-114.837499232717
-349.0391492981098,-114.42083256605032
-348.31746146162277,-114.00416589938365
-347.59577362513573,-113.58749923271698
-346.8740857886487,-113.17083256605031
-346.15239795216166,-112.75416589938364
-345.43071011567463,-112.33749923271697
-344.7090222791876,-111.9208325660503
-343.98733444270056,-111.50416589938362
-343.2656466062135,-111.08749923271695
-342.5439587697265,-110.67083256605028
-341.82227093323945,-110.25416589938361
-341.1005830967524,-109.83749923271694
-340.3788952602654,-109.42083256605027
-339.65720742377835,-109.0041658993836
-338.9355195872913,-108.58749923271692
-338.2138317508043,-108.17083256605025
-337.49214391431724,-107.75416589938358
-336.7704560778302,-107.33749923271691
-336.04876824134317,-106.92083256605024
-335.32708040485613,-106.50416589938357
-334.6053925683691,-106.0874992327169
-333.88370473188206,-105.67083256605022
-333.162016895395,-105.25416589938355
-332.440329058908,-104.83749923271688
-331.71864122242096,-104.42083256605021
-330.9969533859339,-104.00416589938354
-330.2752655494469,-103.58749923271687
-329.55357771295985,-103.1708325660502
-328.8318898764728,-102.75416589938352
-328.1102020399858,-102.33749923271685
-327.38851420349874,-101.92083256605018
-326.6668263670117,-101.50416589938351
-325.9451385305247,-101.08749923271684
-325.22345069403764,-100.67083256605017
-324.5017628575506,-100.2541658993835
-323.78007502106357,-99.83749923271682
-323.05838718457653,-99.42083256605015
-322.3366993480895,-99.00416589938348
-321.61501151160246,-98.58749923271681
-320.8933236751154,-98.17083256605014
-320.1716358386284,-97.75416589938347
-319.44994800214135,-97.3374992327168
-318.7282601656543,-96.92083256605012
-318.0065723291673,-96.50416589938345
-317.28488449268025,-96.08749923271678
-316.5631966561932,-95.67083256605011
-315.8415088197062,-95.25416589938344
-315.11982098321914,-94.83749923271677
-314.3981331467321,-94.4208325660501
-313.6764453102451,-94.00416589938342
-312.95475747375804,-93.58749923271675
-312.233069637271,-93.17083256605008
-311.51138180078397,-92.75416589938341
-310.78969396429693,-92.33749923271674
-310.0680061278099,-91.92083256605007
-309.34631829132286,-91.5041658993834
-308.6246304548358,-91.08749923271672
-307.9029426183488,-90.67083256605005
-307.18125478186175,-90.25416589938338
-306.4595669453747,-89.83749923271671
-305.7378791088877,-89.42083256605004
-305.01619127240065,-89.00416589938337
-304.2945034359136,-88.5874992327167
-303.5728155994266,-88.17083256605002
-302.85112776293954,-87.75416589938335
-302.1294399264525,-87.33749923271668
-301.40775208996547,-86.92083256605001
-300.68606425347843,-86.50416589938334
-299.9643764169914,-86.08749923271667
-299.24268858050436,-85.67083256605
-298.52100074401733,-85.25416589938332
-297.7993129075303,-84.83749923271665
-297.07762507104326,-84.42083256604998
-296.3559372345562,-84.00416589938331
-295.6342493980692,-83.58749923271664
-294.91256156158215,-83.17083256604997
-294.1908737250951,-82.7541658993833
-293.4691858886081,-82.33749923271662
-292.74749805212105,-81.92083256604995
-292.025810215634,-81.50416589938328
-291.304122379147,-81.08749923271661
-290.58243454265994,-80.67083256604994
-289.8607467061729,-80.25416589938327
-289.13905886968587,-79.8374992327166
-288.41737103319883,-79.42083256604992
-287.6956831967118,-79.00416589938325
-286.97399536022476,-78.58749923271658
-286.2523075237377,-78.17083256604991
-285.5306196872507,-77.75416589938324
-284.80893185076366,-77.33749923271657
-284.0872440142766,-76.9208325660499
-283.3655561777896,-76.50416589938322
-282.64386834130255,-76.08749923271655
-281.9221805048155,-75.67083256604988
-281.2004926683285,-75.25416589938321
-280.47880483184144,-74.83749923271654
-279.7571169953544,-74.42083256604987
-280.6231423991388,-73.92083256604987
-281.48916780292325,-73.42083256604987
-282.35519320670767,-72.92083256604987
-283.2212186104921,-72.42083256604987
-284.0872440142765,-71.92083256604987
-284.9532694180609,-71.42083256604987
-285.81929482184535,-70.92083256604987
-286.68532022562977,-70.42083256604987
-287.5513456294142,-69.92083256604987
-288.4173710331986,-69.42083256604987
-289.283396436983,-68.92083256604987
-290.14942184076745,-68.42083256604987
-291.01544724455186,-67.92083256604987
-291.8814726483363,-67.42083256604987
-292.7474980521207,-66.92083256604987
-293.6135234559051,-66.42083256604987
-294.47954885968954,-65.92083256604987
